"","tSNE1","tSNE2","class","true_label"
"501",11.7680610487964,28.1237120521093,"9","LumB"
"502",21.4294599386163,-1.21742793268498,"1","LumB"
"503",6.27670934147872,16.323120822614,"10","Her2"
"504",9.44016282820762,30.7262560162604,"1","Her2"
"505",-42.2023678988705,-8.50984808073624,"9","LumA"
"506",2.16209624451638,-34.4483873371059,"9","LumB"
"507",8.65474422300156,11.7926895013488,"4","LumB"
"508",-2.46384690735803,32.5363628250244,"2","LumB"
"509",15.2411820860753,1.37406568774858,"9","LumB"
"510",-3.27352119770826,-5.8704743309399,"6","Basal"
"511",-36.8850588675344,-9.47136683877133,"4","LumA"
"512",12.8074582000157,19.7540201142572,"1","LumB"
"513",-8.48139727508548,3.25100773978927,"9","LumA"
"514",21.4791517948429,26.6131467903115,"1","LumB"
"515",34.5859209640514,-19.7406850416292,"2","Her2"
"516",-24.2855258709924,29.9284441565015,"9","Her2"
"517",-0.618635790973446,34.9203456633963,"9","LumA"
"518",15.6985466410742,-16.5812984848343,"4","Basal"
"519",-11.2721460627663,28.1873465706575,"10","LumB"
"520",2.93412501895389,22.9584527466207,"6","Basal"
"521",1.2028762832747,37.8598668960911,"5","LumA"
"522",0.0755595886374266,-14.0187541665523,"2","LumB"
"523",3.17572386778922,-37.1438062930247,"9","LumB"
"524",2.54121219395319,-13.5179062919997,"9","LumB"
"525",36.0657744689004,11.980024034867,"9","LumB"
"526",11.1981594705135,-31.8134939950195,"2","Basal"
"527",-37.4588396501201,-9.3615541764087,"10","Basal"
"528",-32.6148441164086,-18.7720100764293,"9","LumA"
"529",-31.0749894321613,20.9659982560589,"1","LumA"
"530",1.66214600848126,-23.5946627498558,"6","Basal"
"531",10.2191676384342,21.4927767812813,"1","LumB"
"532",23.349108667476,-26.3726204627415,"1","LumB"
"533",-22.0717809279256,32.2676997693868,"1","LumA"
"534",-30.4939049817107,16.5226378815385,"9","LumA"
"535",22.7189993735651,25.5996802969326,"1","LumB"
"536",-2.11189243827712,-6.09793375299752,"6","Basal"
"537",-37.2299446780451,-6.23747144966483,"9","LumB"
"538",-33.9504368516283,14.1215001365023,"9","Her2"
"539",-2.66945509244182,-34.4269457498796,"1","LumB"
"540",33.9151808251505,8.86438948119095,"4","LumB"
"541",-15.7347356350694,34.4559206154146,"1","LumB"
"542",-13.3676362865346,23.607209405139,"9","LumA"
"543",-5.52440068904875,-7.37427690441984,"1","LumB"
"544",4.02971306539285,-33.5515404120164,"1","LumB"
"545",2.52579033494091,-14.3085702199784,"4","LumB"
"546",9.76091632623198,26.8149545430739,"9","Her2"
"547",13.4876483415285,-14.3034622112555,"10","LumB"
"548",-0.357584173340918,0.581173140334168,"6","Basal"
"549",35.5669854589872,12.4948119480147,"4","LumB"
"550",25.9728072050649,-30.2684383887148,"4","LumB"
"551",4.81309044975491,7.73194270578953,"1","LumB"
"552",11.1364738148339,2.90298896518816,"10","LumB"
"553",-24.6294414811196,21.3914786828977,"10","Her2"
"554",-4.50436613804146,-21.1442886563288,"1","LumB"
"555",0.319336036359422,4.89769404297797,"9","LumB"
"556",12.3373150398073,25.0701755525793,"1","LumA"
"557",16.1961441122285,-23.8777043498319,"6","Basal"
"558",-7.20543880390249,-9.33570320540257,"1","LumA"
"559",4.91362221044887,-9.87758519302451,"4","LumB"
"560",-36.7376377969934,3.24063522736291,"2","Basal"
"561",-23.5292535770845,27.0196991463465,"4","LumA"
"562",2.11501130270319,-36.0412362900261,"1","LumB"
"563",-35.8551846327211,-15.2109231686804,"9","LumA"
"564",-36.2538171779733,-6.88013569747095,"2","LumB"
"565",2.42496344210611,20.3083997297044,"10","Basal"
"566",4.96946332654322,-32.0217403985419,"9","LumB"
"567",-20.0305427377417,35.586717019848,"2","Basal"
"568",-11.1118409203096,20.0857074052356,"2","LumB"
"569",-25.6379638145359,19.6904328960845,"4","LumA"
"570",-26.263011064441,18.208855636232,"4","LumB"
"571",-32.7594056590141,11.4762215253645,"10","Her2"
"572",-1.40503944432559,-11.8189554036462,"9","LumB"
"573",19.9108106980944,28.8190729113705,"9","LumB"
"574",-34.6975019759452,-11.9669874551739,"2","LumB"
"575",10.5771577940975,1.83006686123217,"6","Basal"
"576",9.70916025031006,20.109878950742,"2","LumB"
"577",-25.4821537015704,24.4802085867012,"1","LumA"
"578",26.9761301558964,-26.3588103141057,"4","LumB"
"579",-38.8251600149552,-2.32330373476549,"10","LumB"
"580",-5.74095799570256,-21.8621974424283,"4","Her2"
"581",-32.169128232299,14.585736438609,"9","LumB"
"582",19.7644820433874,7.41998834724276,"6","Basal"
"583",35.4908015882683,10.5242364814098,"2","Her2"
"584",3.46779021041381,-4.44056075508241,"9","LumB"
"585",-1.13098435104097,35.0413917908342,"9","LumB"
"586",-34.4182105987517,15.8237710232424,"10","LumB"
"587",-11.0633758608336,-29.8843832076584,"10","LumB"
"588",16.5460574092136,-9.42632187684569,"3","LumB"
"589",30.5001594718463,8.19257073949526,"9","LumB"
"590",-37.330448515013,4.28889289221476,"4","LumB"
"591",26.5286194265319,5.93814635564811,"10","LumA"
"592",-17.7902694842309,-18.028055511426,"6","Her2"
"593",-12.1509921169052,9.6960447748713,"2","LumB"
"594",-4.04979766098986,36.2109514342695,"9","Her2"
"595",26.8426942855278,-28.1737809057274,"1","LumB"
"596",20.565589859601,-17.1747001503968,"6","Basal"
"597",-6.51834827924963,33.1138939291168,"9","LumB"
"598",8.34434012313031,30.3194540760791,"1","LumA"
"599",6.6868059030696,-19.7098369076358,"9","LumB"
"600",12.3560013897841,34.4254189085219,"9","Her2"
"601",22.7124436241625,24.4695800869311,"9","LumB"
"602",13.8732680065489,-12.9837854455911,"2","LumB"
"603",29.9401768939106,10.8314903038634,"2","LumA"
"604",-1.05201037179314,34.3525844620766,"1","LumA"
"605",5.9826951493618,-25.8260238540419,"1","LumB"
"606",4.42249822584796,8.68233195476494,"1","Normal"
"607",10.5563430283232,-4.58989286241762,"3","LumB"
"608",15.915179432443,2.3330162309046,"1","LumB"
"609",-23.4136615029836,20.8485624962255,"10","LumA"
"610",12.0420502012134,-22.2025534592531,"10","Her2"
"611",-29.1510134213752,27.7476023945522,"1","LumB"
"612",-2.42239873905331,1.13663104593897,"1","Basal"
"613",-38.9142056468507,6.3147301798709,"6","Her2"
"614",-4.85416510202922,-7.60257410497527,"9","LumB"
"615",10.3169252694726,8.60679887153139,"1","LumA"
"616",-17.6758522047515,19.5696369165156,"4","Her2"
"617",-33.9407170141769,-28.2862128013358,"9","LumB"
"618",5.97206323333295,-10.6146233099553,"9","LumA"
"619",-30.1884801154511,24.109933080909,"9","Her2"
"620",-3.42628243134278,38.2245282701321,"9","LumB"
"621",-29.4701916209368,6.39816579564855,"2","LumA"
"622",30.7131245881698,7.79187287936037,"2","LumB"
"623",-28.4592650754347,25.4750461683645,"9","Her2"
"624",33.3389242540211,-4.11830959961665,"2","Basal"
"625",22.5491991765156,-29.4748493721783,"9","LumB"
"626",28.3839084787672,-14.8104471676382,"6","Basal"
"627",6.35989879328638,15.7660209227177,"2","LumB"
"628",5.97273328724022,-18.5759193346547,"1","Her2"
"629",-34.1926249638564,-12.6398800433264,"2","LumB"
"630",-41.8797411122965,-7.44918962922122,"4","LumB"
"631",-28.3209301474305,19.0000158459683,"9","LumB"
"632",-5.78981350507895,-7.28713043781888,"1","LumB"
"633",-8.60838907578683,39.6596753756349,"1","LumA"
"634",-0.938448065618901,-32.6620292841872,"1","LumA"
"635",-30.2036043333354,26.7238946137563,"9","LumB"
"636",-3.59136449078413,9.59118893505006,"1","LumB"
"637",-4.53717153200962,33.1281871897114,"9","Basal"
"638",-32.8218578606332,8.09695940727516,"9","LumB"
"639",25.004518013558,-29.9721560691544,"4","LumB"
"640",-29.5785928058066,12.5549962790226,"4","LumB"
"641",-17.7466550757191,-20.6510201060994,"1","LumB"
"642",-35.7995591916948,8.33007045557317,"9","LumB"
"643",-16.0417580025767,29.1338155033544,"1","Her2"
"644",2.49921637275532,8.47604750382593,"1","LumB"
"645",-13.4367132019097,32.4135531194607,"9","LumB"
"646",-34.1644782327731,-0.0600544833560621,"9","Her2"
"647",-3.55083684562285,-21.7123394263882,"1","LumB"
"648",0.276439021787752,9.0613442824669,"1","LumB"
"649",9.7730727104527,25.4859532385784,"9","LumA"
"650",11.3055911003503,-12.4625208098059,"10","LumB"
"651",-30.0958084325258,13.3441963429664,"1","LumA"
"652",16.6310779906055,6.68819351550346,"2","LumB"
"653",-32.1007173989929,17.0057685135535,"1","LumB"
"654",9.51109833990743,-8.69405939764382,"6","Basal"
"655",10.8085802042548,0.906874054502143,"9","Basal"
"656",-3.92537000992164,25.9942940218667,"3","LumB"
"657",-5.31324372374301,-6.10127867630844,"1","LumB"
"658",13.8784959650513,9.47891381480391,"2","Basal"
"659",-36.5784205831667,-10.2448650934224,"4","LumA"
"660",-2.72878079846883,28.4337285316109,"9","LumB"
"661",23.211921720109,25.9422431095929,"2","LumB"
"662",-11.6848004643085,35.976461790168,"4","LumB"
"663",29.3590973440436,10.7115380567725,"2","LumB"
"664",3.26960687220376,-27.7180472211859,"1","LumA"
"665",7.43780101676215,-7.94368482895129,"10","Her2"
"666",-30.239159348871,16.3776159338844,"1","LumB"
"667",34.0419331469847,-22.9537209942775,"6","Basal"
"668",5.22339038936473,-24.1285517448262,"9","LumA"
"669",3.58888017213527,-29.0491360050498,"4","LumB"
"670",8.31000351534747,-5.87659181640266,"10","Basal"
"671",-34.49678356939,1.7256981340424,"9","LumA"
"672",27.8969810975681,-9.93392494923262,"1","Basal"
"673",3.51557740534636,13.1596800574018,"1","Her2"
"674",13.9190985642899,-23.6842310295153,"10","LumB"
"675",10.1866410270232,-11.9263175350533,"6","Basal"
"676",20.7449892912546,22.473011672407,"4","LumB"
"677",-1.75955725029726,25.5250750641003,"10","LumA"
"678",-39.3779826956753,-0.01424572666939,"9","Her2"
"679",35.1441133822427,-25.09677732467,"2","LumA"
"680",-38.8280079952616,-8.18752018190853,"10","LumA"
"681",-35.8158797395827,6.86728366025224,"1","LumA"
"682",15.7269993670541,-1.10319596786192,"4","LumB"
"683",-17.9246869887722,24.7690030125752,"1","LumA"
"684",10.2224024514589,-16.6537046819056,"4","LumB"
"685",-6.59290246644412,33.3629635684384,"9","LumB"
"686",-42.7160831152,-5.76412184295657,"4","LumB"
"687",12.2681161205507,21.0412903894504,"1","LumB"
"688",-14.5351116175539,30.8741616531795,"2","LumB"
"689",-34.1994556969055,2.02856429356439,"1","LumB"
"690",-33.155984731077,-14.6317989482499,"4","LumB"
"691",-2.30083838129265,28.1208309076324,"10","Her2"
"692",20.0274477218595,28.6234762766682,"6","Basal"
"693",2.09848914452316,-9.96095532655147,"2","LumB"
"694",15.7268237195588,-7.5284210930216,"10","Basal"
"695",17.8443185722701,7.41852864845123,"10","LumB"
"696",-2.93254046771668,-18.7771920179162,"1","Basal"
"697",16.4940233850632,7.80339228137797,"9","Normal"
"698",-19.4203390558442,19.7857391679838,"2","LumB"
"699",9.13320475139194,3.05150212990823,"10","Her2"
"700",-32.0295939282492,8.65370189060343,"9","LumB"
"701",-11.45488652635,24.8013771857456,"4","LumA"
"702",12.3706375753126,-22.2427015410317,"6","Basal"
"703",29.6054762313643,12.7317188620917,"2","LumB"
"704",22.3887319303938,25.471724961405,"1","Basal"
"705",-14.9073714510015,26.5247675516071,"4","LumB"
"706",-3.36575708459128,-24.5077219142027,"1","LumB"
"707",11.5002632091405,-11.8822613724335,"3","Basal"
"708",13.9186273948518,8.1204113289449,"1","LumA"
"709",12.7655771273158,20.5188403410333,"1","Her2"
"710",15.5174008450311,1.54799560509073,"2","LumB"
"711",-5.06506537804145,-9.44710115212403,"1","LumB"
"712",27.4924524513437,10.9500950490184,"2","Basal"
"713",1.62035536347761,-34.1147624291296,"2","LumB"
"714",7.09802769841981,9.65112851931562,"9","LumB"
"715",5.50518666986096,21.4421893984028,"6","Basal"
"716",-1.32584219568751,8.17308869713355,"4","LumB"
"717",0.839189867957843,-16.7194497402186,"9","LumB"
"718",5.32747402012746,-22.6059382066647,"9","LumA"
"719",0.963659214965367,-0.346878141779461,"9","LumB"
"720",16.1912152074896,-2.48876606517806,"9","LumB"
"721",7.31490692434723,7.96048435006785,"9","LumB"
"722",11.8049268452508,29.5436510475687,"4","Her2"
"723",-18.0083413355491,26.6118423054961,"6","Basal"
"724",3.76410989621749,-35.330661838409,"2","LumB"
"725",22.8710757595227,-1.48509931767025,"1","LumB"
"726",-25.7916516078439,20.9233091944974,"10","Basal"
"727",-5.66142639025074,37.0950942275006,"9","LumB"
"728",-0.187726519333993,-16.363719542541,"1","LumB"
"729",8.85169903666964,32.6197567964234,"1","Her2"
"730",-41.839106608001,4.66458594473469,"10","LumB"
"731",0.118205927586748,9.04920807505825,"9","LumB"
"732",15.7645121221493,-7.2949413021921,"3","LumB"
"733",-40.7008590446936,-0.379314023080546,"9","LumA"
"734",-37.0538193837475,-5.49826676490068,"9","Her2"
"735",15.8520330519744,-2.83175510081368,"4","LumB"
"736",-0.248322196504489,-8.17052091157415,"9","Her2"
"737",32.0245931582865,-13.2134322390615,"9","LumB"
"738",13.8635669815147,-19.6028504334666,"3","Basal"
"739",-11.8596766349888,28.1822236092364,"10","LumB"
"740",29.6187395831872,-20.8891701639404,"1","Normal"
"741",-37.3744579383952,5.40145031945727,"4","LumB"
"742",34.2548613933702,-20.0601027023474,"2","Basal"
"743",-15.0062260694709,31.8797192517202,"2","Basal"
"744",-5.14225268012762,-23.7240909305022,"1","Her2"
"745",19.8719767161259,-17.3385284090106,"6","Basal"
"746",25.4016160403829,-2.74569543413423,"1","LumB"
"747",-29.8250725235932,26.7172570532179,"1","LumB"
"748",-36.2163509101202,-6.68021034503486,"4","LumB"
"749",35.5018520694967,13.0161688081814,"4","LumB"
"750",-31.8993196924995,15.6661130154937,"5","LumB"
"751",-5.90917495900435,-5.83849679832479,"1","Basal"
"752",25.710965815364,-2.33523727841125,"1","LumB"
"753",-5.24770000135049,-25.4040634539629,"6","Basal"
"754",2.92914052833037,35.9175344206735,"5","LumA"
"755",-19.689882192019,29.654632837094,"1","Her2"
"756",10.8601901583455,-1.65729284457414,"10","Basal"
"757",-10.0857436032128,38.3683560533906,"1","LumA"
"758",-15.3358202390276,-27.3039423506938,"2","LumB"
"759",-31.2787742736504,10.0094150064868,"1","Her2"
"760",4.69759095185438,-9.23068136910967,"9","LumB"
"761",-6.49840631529478,-13.9465353833069,"1","LumB"
"762",13.0704246450295,-24.5255589791968,"1","LumA"
"763",-38.5095162192794,6.9096474465406,"4","LumA"
"764",2.29172367219805,1.04587782086717,"9","LumB"
"765",5.47469781368202,-19.4425014027184,"4","LumB"
"766",-21.0485256367058,33.8050104502486,"4","LumB"
"767",14.3522196169221,13.5754303129436,"9","LumA"
"768",24.3013485414398,14.7236995659557,"4","LumB"
"769",-21.9439296383136,33.3606168676611,"9","LumB"
"770",-5.87770427371257,34.9376036688532,"9","LumB"
"771",12.1175896214911,25.7734153763633,"1","LumB"
"772",-2.30380414445117,32.1700046019921,"10","Her2"
"773",23.9961353314627,-1.11677735578692,"2","LumB"
"774",-30.122627177871,22.7235161305619,"4","LumB"
"775",-40.0753290981826,-4.55520808598645,"1","LumA"
"776",16.1549237324022,-22.739713625167,"3","LumB"
"777",8.01249882117499,13.624809593582,"4","LumB"
"778",24.0229850091193,-13.2341836633422,"2","Basal"
"779",34.5688737270413,9.0651208019609,"2","LumB"
"780",-2.99473651962951,32.3945840260514,"10","LumA"
"781",23.2176853289142,-27.1734874283183,"4","LumB"
"782",-10.4087954483306,21.6718762709466,"4","LumB"
"783",9.15819673133459,21.3706481162824,"9","LumB"
"784",11.2576514470445,18.2390356344989,"1","LumA"
"785",-32.7813506362706,-19.2198781583565,"9","LumA"
"786",5.27398564812066,26.8340308544396,"1","Her2"
"787",-8.39808466967201,41.2974265985705,"1","LumA"
"788",-33.74977184808,4.05853303800368,"4","LumA"
"789",1.01345874780606,0.662525119276575,"4","LumB"
"790",15.0706971844853,1.28181448622664,"2","LumB"
"791",26.1196425660658,8.66348664247513,"1","LumB"
"792",4.2944767497312,9.15450826100354,"1","LumB"
"793",-0.546778038377104,-1.40915064584013,"9","LumB"
"794",21.5591113054734,-1.04159902984196,"9","LumB"
"795",7.34403173216033,22.5028842768151,"4","LumB"
"796",-17.4589151254963,25.4138462844525,"9","LumA"
"797",-35.7428877369851,4.36213379043022,"9","LumA"
"798",18.0001489963795,-17.1648369477979,"6","Basal"
"799",19.3637814803133,-3.86984361325146,"9","LumB"
"800",26.3428802578925,5.39827072207426,"2","Basal"
"801",-33.8475657006709,-27.9416105159252,"9","LumB"
"802",23.6587511303073,20.4979999846138,"1","Her2"
"803",3.68044704067924,1.53455635383377,"9","Her2"
"804",26.3929224128978,6.78790368935384,"10","Her2"
"805",1.14473362044168,-20.7686710622911,"10","Basal"
"806",-26.2252142484108,18.7797690183497,"10","LumB"
"807",-16.2588533733872,34.7631983163453,"1","LumB"
"808",-35.955608022011,6.26906553385416,"1","LumA"
"809",-41.4918296804575,4.0337945890006,"10","Her2"
"810",13.0029750306314,8.8734198925198,"2","Basal"
"811",11.9500123550217,19.2439495530023,"10","LumB"
"812",23.8476988865996,10.8798681711459,"9","LumA"
"813",15.2211202852354,-6.70136053163364,"3","Basal"
"814",-41.4979711528124,3.79774409112013,"4","LumB"
"815",26.3068014873003,13.3070339194843,"9","LumB"
"816",13.2262532886563,-14.4324839038616,"2","LumB"
"817",-13.3199497670302,21.8007808006917,"9","LumB"
"818",0.646803343258302,-18.3045944753863,"1","LumB"
"819",-4.328787174619,-20.0431256619298,"1","LumB"
"820",13.0976474144512,0.205164162612076,"1","Her2"
"821",13.8627422648727,-20.0306580459462,"10","Basal"
"822",26.6616001013756,19.0244048307692,"9","LumB"
"823",-35.5232641935213,8.78195584925355,"9","LumA"
"824",12.5615626145655,-22.82215006103,"6","Basal"
"825",2.86861713430086,-35.720813887087,"1","LumB"
"826",-7.55956165032063,25.2186485016636,"10","LumB"
"827",16.3395571060328,-22.5089398578281,"10","Basal"
"828",-5.20008821038745,33.2069373837743,"9","LumB"
"829",25.5227770573473,-27.2451391891772,"1","LumB"
"830",1.10178831229951,0.319154348899976,"4","LumB"
"831",-0.128203141568622,32.6154627140122,"9","LumB"
"832",23.094968247795,-0.581885248314073,"2","Basal"
"833",23.5406433719364,-26.4490290148285,"9","LumB"
"834",12.9234870730747,23.2684675041986,"1","Basal"
"835",-16.2826264114433,21.7661267426078,"6","Basal"
"836",26.317188301179,-12.2584949220251,"4","LumB"
"837",16.1018336880142,5.56003685153555,"9","LumB"
"838",-17.4260854265484,-17.8822835723356,"4","Her2"
"839",-34.020608228827,13.978457611287,"9","LumA"
"840",14.3799660476146,-20.9807567646799,"3","Basal"
"841",-34.0446937002651,-0.557562896395738,"1","Her2"
"842",3.42391575627026,11.965550609215,"1","LumB"
"843",20.3638495895173,-6.0079572792596,"6","Basal"
"844",-1.0638005533868,8.97155732471676,"1","LumB"
"845",-0.187391098071928,35.3883917298269,"9","LumA"
"846",-4.53577429835476,24.5453926019118,"10","Basal"
"847",-33.9442613669042,15.7091816302415,"9","LumB"
"848",-33.4122659663779,9.09650304186438,"6","Basal"
"849",33.3067130379818,-19.7135028775796,"6","Basal"
"850",8.22275822411384,-35.6362405529982,"1","LumA"
"851",-12.0463058348703,-11.3164805621404,"1","LumB"
"852",11.9721732346026,19.2687323440308,"2","LumB"
"853",30.1614441418189,-21.6520659754838,"1","LumB"
"854",2.3930943845944,20.0839121587221,"10","LumA"
"855",31.5706546220118,-22.8880437394587,"9","Basal"
"856",-28.2028334072504,22.8572710302212,"9","LumB"
"857",-38.9739602227904,-1.86228857191977,"10","LumB"
"858",-1.56605083136917,4.54209854681416,"10","Basal"
"859",11.6237137408914,-17.4413733601452,"10","LumB"
"860",-8.33053794082542,10.3933766677779,"2","Her2"
"861",-14.816105625482,-22.3281014617631,"4","LumB"
"862",-22.9524707745309,24.5373960637296,"4","Her2"
"863",9.89006757207248,18.3530932800705,"10","Her2"
"864",-3.10108850051228,37.6362197842086,"9","LumA"
"865",27.8725460517465,-16.6308799462954,"6","Basal"
"866",-17.17741713354,32.7603090346569,"4","LumB"
"867",11.2889129241539,-2.18562139714274,"6","Basal"
"868",-1.79278411055846,37.2762050916243,"9","LumB"
"869",-1.74031392974929,9.35691012878044,"1","Normal"
"870",-32.7124456607973,-21.7053007413127,"4","LumB"
"871",9.34145899574663,33.0274711914804,"9","LumB"
"872",16.4570825572579,12.5213973313857,"4","LumB"
"873",0.759455131612018,-21.6048049626763,"1","Basal"
"874",3.56434432033488,6.53584446764985,"5","LumA"
"875",-13.2690126108926,23.1750855428878,"2","LumA"
"876",-33.6472570480114,-26.595873702418,"5","Normal"
"877",8.02903293347035,15.2429478356027,"9","LumB"
"878",-5.13987443485214,9.56896773382295,"9","LumB"
"879",-6.71192830938315,-15.0445017191796,"1","LumB"
"880",-28.5232567805998,19.3740651788106,"4","LumB"
"881",23.0424773539726,-0.395182550470214,"2","Basal"
"882",7.75652285114437,31.1415432866886,"1","LumB"
"883",12.8523383498827,-20.5469339779089,"10","LumB"
"884",-40.8508039722364,5.63748200658642,"4","Her2"
"885",-10.4796474130679,-12.0065819054573,"1","LumB"
"886",6.44103881143034,-25.2401728973413,"6","Basal"
"887",-3.26565330891801,26.2858639722162,"9","LumB"
"888",-19.4396194573753,30.4134604244156,"9","LumA"
"889",23.2426248873397,0.927937553595007,"6","Basal"
"890",-32.4612002302858,8.29725738426859,"9","LumB"
"891",20.3021526589375,-5.70113483506186,"10","Basal"
"892",-3.12558913993919,25.8342810744069,"10","Her2"
"893",-34.0396888478896,-28.8318348701454,"5","LumA"
"894",-14.8041155694286,35.7340573549966,"4","LumB"
"895",11.1376442838859,-12.1602239303629,"10","Her2"
"896",2.62823778428683,18.4841237609065,"10","Basal"
"897",-7.58227343437981,-9.88453116185604,"1","Her2"
"898",29.053261773278,-3.72520536269671,"6","Basal"
"899",-17.7845326823424,34.8279424490622,"9","LumB"
"900",18.5358452114215,-13.0539801236366,"1","LumB"
"901",3.91937770576684,5.16172770869365,"9","LumB"
"902",1.78395045664253,32.6101363747759,"2","Basal"
"903",9.78901282952869,27.0603915784978,"4","LumB"
"904",-28.9661186723813,22.7506598267191,"4","LumB"
"905",16.8380232911415,-2.63352235756607,"4","LumB"
"906",26.8137634539494,-0.439331847356515,"6","Basal"
"907",27.8376319900134,-24.0774076620013,"1","LumB"
"908",4.52675038713116,26.9989062316547,"1","LumA"
"909",-37.8387753468641,-2.70758113082777,"1","LumB"
"910",-14.2677836432975,30.5960888900052,"4","LumB"
"911",-7.74949966647982,25.2180730063805,"10","LumB"
"912",-18.4896182069698,-18.1757434654125,"9","Her2"
"913",6.08698212590983,22.8643693026186,"9","LumA"
"914",27.172895386361,-10.8647753575976,"9","LumB"
"915",-37.9678093064754,-3.83110908875608,"9","LumB"
"916",-36.9585810249988,5.73467331146027,"9","LumB"
"917",-36.5018856448382,-7.53666004970458,"1","LumA"
"918",-31.5796176244772,16.0000581116474,"1","LumB"
"919",28.8860231519419,-22.1828398180463,"2","LumA"
"920",11.8373181424524,35.9142741094605,"6","Basal"
"921",-35.7091835019266,-14.9756805905493,"1","LumB"
"922",-18.9898134958609,-17.6919373569467,"2","Her2"
"923",-23.1340967291342,30.777138955134,"9","LumB"
"924",4.63340350701331,-15.1215224615463,"6","Basal"
"925",-2.34287064640711,-25.2272321883604,"4","LumB"
"926",-17.5118026082397,35.0061724441415,"1","LumB"
"927",19.4856433559899,29.7961312621704,"2","LumB"
"928",-18.2793324884776,-18.2401485453154,"2","LumB"
"929",-4.27044306764265,-18.4098163194152,"1","Her2"
"930",-12.128450036687,9.69540021587681,"2","LumB"
"931",28.408138423757,-13.3063555229537,"9","Basal"
"932",-6.06634433684633,35.1599206112747,"2","LumB"
"933",-40.0568120280284,1.6291661570163,"9","LumA"
"934",2.88363654913997,13.4035815160382,"10","Her2"
"935",-13.6888925631169,20.9725820398555,"9","LumB"
"936",-41.1880887659962,4.38983279468533,"10","LumA"
"937",24.0195186258671,14.4919361314679,"2","LumB"
"938",28.1579496580344,11.1289400224825,"9","LumB"
"939",-33.3891263323295,-13.9920689163772,"1","LumA"
"940",14.2983764284107,14.2326078547725,"4","LumB"
"941",-6.52452814385503,9.37244074853441,"9","LumA"
"942",-4.59832938973015,23.5093903577272,"3","Basal"
"943",-31.3116260789403,13.0804213328976,"1","Her2"
"944",4.26774875808543,13.8965714318815,"4","LumB"
"945",0.811007821340068,9.25406827612868,"9","LumB"
"946",-1.63489557701034,28.0661880570211,"10","Her2"
"947",27.8453499736106,17.9970610079989,"9","LumA"
"948",-31.252505585724,4.58558454650909,"4","LumB"
"949",3.30712725634581,36.0565924222565,"9","LumA"
"950",15.73763376173,-23.2178417301552,"10","Basal"
"951",0.962859179163661,33.3612100224789,"2","LumA"
"952",-6.37505043907745,-4.58565443891893,"1","Her2"
"953",-13.9759982678455,31.9064979707179,"10","LumA"
"954",-4.84166943274202,32.2207687944098,"6","Basal"
"955",15.551054482022,4.40885599720545,"9","LumB"
"956",-6.74346948013537,36.1181277536468,"2","LumB"
"957",27.2355873834373,18.8359497472795,"9","LumB"
"958",-2.29262127856195,1.41899237111718,"1","Basal"
"959",27.5214455759694,-22.5726379744627,"9","Normal"
"960",5.46349705990488,-25.8422577270164,"4","LumB"
"961",1.11596954347066,34.185298137893,"9","LumA"
"962",26.2799227603624,19.0324363593154,"2","LumB"
"963",-30.064065332637,21.0338361741936,"4","LumB"
"964",-7.24058815415495,5.65448161915046,"9","LumB"
"965",5.16093878108712,-5.07480796346316,"2","LumB"
"966",2.68112162567477,1.6337896373994,"1","Basal"
"967",-33.8561772705478,-28.8050554826651,"9","LumB"
"968",28.4079905517017,-14.7107720589278,"6","Basal"
"969",9.62997524813249,-1.7370819932542,"9","LumB"
"970",2.90038637072867,-36.8808693372165,"1","LumB"
"971",-33.8857774234087,-27.9495808455728,"1","Basal"
"972",-14.8597522134594,28.9155405924357,"4","LumB"
"973",-35.7806154260974,10.4420034553413,"9","LumB"
"974",17.1361665355717,-35.4206493068627,"5","Normal"
"975",-21.9178329785286,31.1075139922671,"4","LumB"
"976",8.42859204131244,-1.00023023351623,"4","LumB"
"977",1.05975114942211,34.2759839749286,"1","LumB"
"978",3.3160139183256,30.3025716364153,"4","LumB"
"979",-5.86416753939683,-6.06461224092748,"1","LumB"
"980",34.3644166350925,-8.36828068292532,"3","Basal"
"981",12.372968168326,-35.6812849976147,"5","Normal"
"982",-33.1953772937529,-14.52881608192,"9","LumA"
"983",32.0206550391106,-13.2382424418852,"4","LumB"
"984",-6.08819262354837,37.7700868113574,"9","LumB"
"985",4.62013231370157,-26.2593089489736,"9","Her2"
"986",0.188001386013037,37.6894907495812,"9","LumB"
"987",-33.3025015198406,-22.2811715015858,"1","LumA"
"988",12.6746630356763,-23.775075947966,"4","LumB"
"989",8.4402738031205,21.4821948303397,"4","LumB"
"990",-32.6924136654297,-18.613982244914,"10","LumB"
"991",10.4669889675344,17.998788867557,"9","Her2"
"992",-5.57738682698114,-18.0093052468599,"4","LumB"
"993",-10.2348333035721,9.93803475085045,"9","LumB"
"994",5.65770289350046,-3.97038903648496,"4","LumB"
"995",24.9348688883496,-28.7843419882658,"4","LumB"
"996",35.8975079312489,0.000732487052637205,"6","Basal"
"997",-21.1100347823266,-18.5951017144693,"2","LumA"
"998",3.65102211084198,-33.9436122411439,"9","LumB"
"999",-6.67007444336728,-14.6976534075809,"1","Basal"
"1000",33.9824883231017,-20.7891327513572,"2","Normal"
"1001",4.41400689274502,8.71402925302015,"1","LumA"
"1002",-9.12564014003366,19.2184748099272,"2","LumB"
