SLC44A4,ESR1,PCAT29,NDC80,HJURP,KIF20A,C5AR2,CENPA,RGMA,TRIM29,SLC7A13,SPDEF,GATA3-AS1,GATA3,ROPN1,ASF1B,GTF2IP7,PTTG1,TFF3,ERBB4,MLPH,NUSAP1,CT62,NEIL3,KIRREL3-AS1,PRC1,SYNM,FOXC1,AFF3,LINC02613,SOX9-AS1,ANXA9,FABP7,KIF2C,SFRP1,AGR2,GTSE1,CCDC170,CCNB2,PRR15,RARA,KIF15,KLHL29,BIRC5,MYBL2,SPAG5,BLACAT1,CYP2B7P,GFRA1,KCNMB1,SLC7A8,ORC6,FAM171A1,KRT17,OCA2,DTL,OLAH,SRSF12,KLK6,ART3,CNTNAP3,CHST3,CDC6,SGO1,KIF14,NAT1,LINC00839,SCUBE2,DYNLRB2,SNHG26,IRX1,NCAPG,CDCA3,TPX2,FSIP1,TTYH1,ERCC6L,CDCA8,FGFBP1,TTC6,TICRR,ECRG4,MELK,KNL1,PDE1C,MFGE8,KIF18B,ROCR,ARHGEF4,CDK1,NOSTRIN,LINC01354,CA12,MCM10,CDC45,LINC02188,SHCBP1,RHCG,ZWINT,KRT5,VGLL1,AURKA,NUF2,PGAP3,AGR3,CDCA2,TMEM45B,FERMT1,PRR11,MRPS30-DT,ANKRD30A,GRB7,FOXA1,IGF1R,DNALI1,TRH,SILC1,POLQ,LMOD1,AK5,CLDN19,ADAMTS9-AS2,TTK,PGR,CDH3,MAMDC2,USP44,SAMD5,ERBB2,CCNB1,ACE2,SKA3,ZP2,PCLAF,KIF4A,ACTG2,RERG,KRT7,ZNF552,SOSTDC1,SPINK8,TCAP,RAMP2-AS1,ANXA8,LRFN2,KCNK15,CDCA5,PPP1R1B,TBC1D9,BUB1,KLK5,ANXA8L1,OVCH2,IYD,UBE2C,LINC02303,MINDY1,CKAP2L,CENPE,TNS2,CPLX1,CDC25C,EGR1,RNU6-813P,CHODL,RRM2,ABCA12,MAPT,TUBA3E,STAC2,NSG1,DLGAP5,C5orf63,NCAPH,CRYAB,RAD17P1,ASPM,LMNB1,ELOVL2-AS1,TSPAN1,ABCC11,CLCA4,MEF2C-AS1,CMTM7,MND1,ZFP36L2,SCN4B,FOXCUT,SCN2B,CDKN3,TROAP,AUNIP,TPSG1,SLC39A6,LAMB3,TTC36,GRAMD2A,CDC25A,GABRP,MIA,MIEN1
0.06931776,0.08203128,0.034399614,0.16263987,0.08401725,0.07189804,0.10724234,0.04816025,0.02487001,0.006395383,0.01061712,0.32601967,0.10293316,0.15255298,0.0016383114,0.10367507,0.030287735,0.28531182,0.027568446,0.018700736,0.1564471,0.09869728,0.02131032,0.0946502,0.0009920635,0.057546694,0.0042226426,0.003677004,0.021603094,0.008088235,0.0067904033,0.23903947,9.719857e-06,0.079964645,0.0019321191,0.0736638,0.048563816,0.0720477,0.13838564,0.041217387,0.039855327,0.0787583,0.018223671,0.08823176,0.10649676,0.05993964,0.0013593113,0.00095655053,0.04381087,0.017994858,0.28333944,0.046724584,0.016398331,0.019023633,0.0,0.07800464,0.0005966587,0.011540169,0.00030428276,0.000117430616,0.00603401,0.02576444,0.026237529,0.042553194,0.05209478,0.0086658355,0.0057411273,0.055918004,0.09312639,0.023684211,0.011643059,0.13531646,0.102296256,0.053027976,0.07173241,0.0015862155,0.059654303,0.08791831,0.0,0.1064325,0.028931037,0.0037223299,0.07856113,0.04784909,0.0028313573,0.021283943,0.078917444,0.0011222085,0.018784262,0.07623375,0.11338407,0.015969582,0.090584904,0.044545636,0.14369012,0.0015478033,0.12893553,0.00025577628,0.1474474,0.002602332,0.00019008308,0.046298392,0.06839558,0.03838482,0.059803516,0.037710797,0.0077173724,0.002801494,0.0034619083,0.046058178,0.012975067,0.03156307,0.107158564,0.002525862,0.23098183,3.1246003e-05,0.0006937218,0.06490872,0.047090057,0.053916857,0.005285412,0.008806262,0.03156566,0.022268226,0.015914576,0.014087383,0.0036968577,0.006373355,0.03117638,0.1317735,0.00017669795,0.056270946,0.0001969667,0.59956527,0.10141877,0.008728463,0.018158138,0.05986534,0.0280532,0.0012325966,0.0033620817,0.00023603073,0.07619839,0.007420733,0.092980854,0.16952963,0.08304852,0.0012797109,0.026934132,0.05718886,0.00084438623,0.0024559053,0.0023364485,0.0022257552,0.113574736,0.0016662038,0.3115098,0.04392179,0.051988084,0.19099669,0.08028731,0.1483848,0.033708036,0.0023980816,0.0053587765,0.06387164,0.03501586,0.18241873,0.24527338,0.0005006871,0.007122046,0.07343397,0.16333497,0.10357708,0.013369821,0.001241465,0.032472227,0.1365925,0.097222224,0.037439726,0.0064927437,0.00083705364,0.029100528,0.0436003,0.10858424,0.5086684,0.034058772,0.00089445437,0.023387097,0.08847663,0.14294134,0.11279461,0.0034766484,0.013674946,0.109010525,0.044569165,0.045882355,0.081190795,0.0012245075,0.0026090196,0.01942889
0.054783948,0.21166307,0.033113647,0.112919636,0.087772995,0.05690927,0.18454039,0.029833782,0.018444031,0.016618574,0.059721302,0.12678298,0.09453713,0.5340981,0.0015122874,0.027613213,1.0,0.08334952,0.002040979,0.3672433,0.3011187,0.12320601,0.022895386,0.03909465,0.0,0.07604597,0.015134521,0.024698824,0.4786496,0.018382352,0.018560436,0.09895387,8.909869e-06,0.029280663,0.011746232,0.1501624,0.06884809,0.098174214,0.06575542,0.10816574,0.032059766,0.07198048,0.043928638,0.020624043,0.005510641,0.032201104,0.0045310375,0.0011294654,0.09155564,0.033740357,0.46344703,0.019018548,0.03714967,0.004626037,0.0029788502,0.04978304,0.0008523696,0.0084332,0.0009382052,0.00013700238,0.04662644,0.03418743,0.010488616,0.038778313,0.11517339,0.0018600291,0.012787057,0.05686978,0.38026607,0.06842106,0.005085957,0.10367089,0.037831735,0.04062404,0.021397268,0.001057477,0.058811132,0.09075439,0.0003890402,0.61881083,0.035661217,0.013463747,0.06405362,0.0910973,0.025393736,0.0078024,0.040595863,0.0034788463,0.008142535,0.051533308,0.2722964,0.0365019,0.12419341,0.021975847,0.06684715,0.0015478033,0.026049476,6.820701e-05,0.039519973,0.0038613405,0.00029870198,0.03294091,0.05497215,0.021478038,0.05767251,0.022706147,0.011361687,0.017342582,0.0031069808,0.15917256,0.37929478,0.027786292,0.42837042,0.039360546,0.28967586,1.7043276e-05,0.0006937218,0.0856998,0.0657137,0.02639735,0.020613108,0.072407044,0.026875904,0.0019192819,0.017369134,0.05920784,0.021256931,0.036595397,0.019848922,0.124421164,0.00026504693,0.03175163,0.0,0.09814412,0.076005615,0.0024397266,0.12614901,0.017694915,0.047019005,0.0032215593,0.0056278324,0.0004016663,0.82626766,0.012592759,0.17593436,0.1117246,0.0234569,0.005637335,0.5563178,0.06866819,0.0014895353,0.00215822,0.012850467,0.0,0.039709613,0.0030547068,0.25130475,0.120997444,0.18884207,0.16904548,0.17462091,0.073837414,0.055452056,0.0007993605,0.00209123,0.022929857,0.0006721701,0.2442069,0.0018395503,0.00290292,0.014459912,0.05452878,0.3759142,0.05573912,0.013191884,0.1241465,0.10324271,0.14080992,0.32118055,0.0071067736,0.0045831134,0.011997769,0.06613757,0.019086827,0.033311978,0.13075821,0.122341074,0.00029815146,0.116935484,0.036924724,0.06203949,0.024579123,0.0031289835,0.07928725,0.01744846,0.016507097,0.020941177,0.037502415,0.004355175,0.003727171,0.015746156
0.23266767,0.082504645,0.062690884,0.068667345,0.12783419,0.32326066,0.12277159,0.062224746,0.059158247,0.056121547,0.04777704,0.3484469,0.03565587,0.18034995,0.018021425,0.120644644,0.18778396,0.1787449,0.14616784,0.083214305,0.19519596,0.22262087,0.11183515,0.1255144,0.0,0.11833002,0.06941477,0.027650103,0.15090005,0.06264706,0.06956391,0.15863054,0.00014417789,0.08069474,0.06146376,0.35643268,0.113858454,0.15331653,0.12002588,0.10284416,0.06305628,0.118476346,0.092652984,0.049027186,0.036924917,0.13191858,0.035342094,0.0056914757,0.07423921,0.0917952,0.3196765,0.06480394,0.060703635,0.06213093,0.008340781,0.13158868,0.0007671326,0.014203285,0.0020539088,7.828708e-05,0.0981898,0.0868842,0.03335252,0.067947835,0.1465558,0.08212932,0.00756785,0.18952297,0.22949003,0.18421054,0.03345803,0.15126583,0.12714098,0.10242853,0.037703015,0.014120428,0.10118044,0.16061637,0.0053354083,0.25666526,0.04029368,0.024591137,0.09349283,0.1595353,0.04370908,0.015504083,0.13406868,0.015149815,0.017978072,0.08808895,0.12916303,0.033460077,0.21586257,0.052464858,0.10974594,0.018990356,0.11244378,0.00013641402,0.16187161,0.033710275,0.004860696,0.12791488,0.05314583,0.020699043,0.16459286,0.08166247,0.0695421,0.037486658,0.005444042,0.0038433895,0.011780844,0.030447204,0.34771568,0.013509305,0.23140343,0.00034086552,0.0003468609,0.17368154,0.116602,0.13610132,0.06871036,0.077299416,0.0690837,0.032115225,0.08942965,0.06686403,0.08040666,0.065789476,0.03008713,0.21577708,0.0006847046,0.07655671,9.848335e-05,0.2670122,0.15232304,0.015195254,0.094676346,0.06685156,0.18673314,0.037426114,0.0133752385,0.00030228496,0.05098365,0.037553407,0.11394713,0.04246762,0.033359624,0.015011828,0.17427316,0.13525867,0.00999981,0.014288904,0.025700934,0.0035771064,0.13631591,0.0013885031,0.18867661,0.15911022,0.1793897,0.399729,0.21771748,0.24245651,0.06842718,0.037569944,0.0054894784,0.083850734,0.4674733,0.25216922,0.012570261,0.04916854,0.028596094,0.1258465,0.16089712,0.16721736,0.048380468,0.1986344,0.123566076,0.2524422,0.23611112,0.1900574,0.016540337,0.026506698,0.07142857,0.11002994,0.042921204,0.37768388,0.11570146,0.0011926058,0.10564516,0.058330357,0.24845268,0.107407406,0.004519643,0.15809034,0.08622588,0.03532519,0.098588236,0.13763773,0.026313031,0.007920238,0.029420448
0.095736586,0.09830176,0.043883618,0.046286877,0.05550146,0.07141712,0.18948469,0.019747123,0.15417445,0.11178376,0.0398142,0.116969235,0.017609857,0.128865,0.044108383,0.03504368,0.20090865,0.05420633,0.052324984,0.16380997,0.16508785,0.07794215,0.17523776,0.06944444,0.009920635,0.061020873,0.08163607,0.050873287,0.17269611,0.1307353,0.1889241,0.12092249,0.00053540216,0.024169996,0.16037026,0.10540143,0.04678709,0.17649229,0.042381104,0.052538216,0.040918566,0.0482581,0.34279686,0.01780777,0.017075736,0.054321304,0.03987313,0.14013833,0.28050837,0.1485647,0.14938386,0.22094387,0.13655336,0.062206555,0.008340781,0.039792795,0.0031537674,0.09365291,0.008063493,0.0006067249,0.4212836,0.15628539,0.015876822,0.052676734,0.10591558,0.06592838,0.044885177,0.06486142,0.19068736,0.6039474,0.030137448,0.091139235,0.045642767,0.025929911,0.102281526,0.038286883,0.08178753,0.05549253,0.027510699,0.53353786,0.04405209,0.106759585,0.04623738,0.07625949,0.30074322,0.047246035,0.040937003,0.03736954,0.0416801,0.04107433,0.15916178,0.06311787,0.15350008,0.026859367,0.05351937,0.03768306,0.23894303,0.0005286043,0.044484403,0.038537662,0.0095584635,0.041657235,0.04328372,0.0322727,0.068751924,0.042623825,0.034728177,0.049092848,0.004068015,0.060244348,0.39320585,0.03500877,0.3162101,0.021365326,0.30026233,8.521638e-06,0.0052029137,0.09305274,0.22303452,0.17901038,0.24682875,0.61545986,0.037578166,0.07935975,0.11304482,0.34840754,0.21903881,0.30304277,0.025103584,0.07981965,0.0031143015,0.09666608,0.0015757337,0.08727638,0.053164948,0.036489822,0.11931415,0.07351615,0.22494069,0.02762137,0.003508259,0.0004389343,0.23108894,0.030582415,0.011850501,0.05044308,0.017702218,0.008303041,0.266767,0.044359025,0.01479099,0.031629086,0.3714953,0.0054848967,0.025146505,0.0011108025,0.31206897,0.06418248,0.123497374,0.36868414,0.074221864,0.056443024,0.43187487,0.019984012,0.022219317,0.03364685,0.025122358,0.28594342,0.0057230457,0.020932982,0.05546563,0.04521727,0.27059972,0.06723172,0.10992214,0.20856611,0.08305483,0.13108405,0.14583333,0.040562574,0.024286581,0.050781254,0.27513227,0.16791417,0.056694426,0.54664654,0.3163654,0.0017889087,0.30887097,0.026667854,0.056439728,0.07306397,0.015760805,0.074330255,0.15867934,0.047045227,0.23788236,0.056253623,0.096914984,0.015467759,0.010846201
0.0022457158,0.1513111,0.012216685,0.09448118,0.22200584,0.22859892,0.09192201,0.17474072,0.009957815,0.0037453624,0.02123424,0.22327007,0.042361792,0.17821787,0.0016383114,0.076413296,0.066633016,0.61783564,0.009736243,0.0335132,0.09523601,0.22118568,0.018844664,0.084362134,0.0,0.31062743,0.00712571,0.0034592864,0.17604087,0.0061764703,0.0060359137,0.087303855,9.719857e-06,0.08069474,0.0024518832,0.13627173,0.19159018,0.040511467,0.18675186,0.13738464,0.059764415,0.10112511,0.020909265,0.18352136,0.082206436,0.22489405,0.028092435,0.0068503735,0.12169356,0.026778065,0.21144584,0.18783751,0.04484198,0.0066382154,0.0,0.06209425,0.00017047391,0.004882379,0.00091284834,5.8715308e-05,0.014262206,0.026366081,0.0576714,0.12131091,0.22705163,0.022127297,0.0031315242,0.009449775,0.045454547,0.009210527,0.007229625,0.33455697,0.15659703,0.11326468,0.8493813,0.005349589,0.14123103,0.14426167,0.0,0.041261107,0.0706232,0.0004355918,0.07270722,0.18012422,0.007520793,0.012176348,0.4367751,0.002244417,0.00959368,0.0897898,0.027753524,0.0038022813,0.09392217,0.101036094,0.24698043,0.0019049887,0.32533732,8.525876e-06,0.11742631,0.0017291717,0.0005159398,0.16798732,0.1508538,0.027906898,0.055893667,0.07860842,0.0011576059,0.005869797,0.017227635,0.072649434,0.027338015,0.031011267,0.25225353,0.0136756785,0.09911936,5.1129828e-05,0.006243496,0.111308314,0.04508883,0.012771187,0.004756871,0.011741683,0.058261186,0.0026311819,0.034481578,0.012045734,0.011090573,0.004214638,0.03454377,0.14424406,2.2087244e-05,0.15875816,9.848335e-05,0.25179738,0.29599312,0.0032542318,0.09161949,0.006232238,0.09712846,0.0045381966,0.020903377,0.0006128517,0.09975062,0.009444569,0.08933455,0.5581458,0.069056176,0.001862834,0.04067218,0.1527114,0.0016887725,0.0010418992,0.0011682243,0.27209857,0.2774862,0.00013885032,0.16067101,0.17455369,0.42895305,0.09211081,0.29369512,0.23109691,0.0020475073,0.026378896,0.00026140374,0.35126328,0.08620581,0.4642352,0.00010219724,0.0017790372,0.004100572,0.115617946,0.28376403,0.39218503,0.0042827604,0.026691496,0.10784934,0.21026811,0.012152778,0.0074971295,0.017460877,0.00055803574,0.01058201,0.018275948,0.120755926,0.045265935,0.0178286,0.00029815146,0.018548386,0.16607206,0.3841733,0.096296296,0.030942172,0.07602831,0.01548339,0.06355233,0.007058824,0.10187512,0.0043305,0.0025158403,0.032730248
0.12775244,0.23277728,0.06381611,0.21706511,0.19029072,0.44293043,0.11016713,0.16536438,0.010301188,0.006042047,0.0,0.30528703,0.009868062,0.17926389,0.0002520479,0.29084244,0.08783443,0.149116,0.07369551,0.1327038,0.04262814,0.41874585,0.17664671,0.20679012,0.0,0.41728777,0.0021925261,0.020005805,0.071912296,0.0033823529,0.009053871,0.03143129,7.2898933e-06,0.11739164,0.002736986,0.11845388,0.24400356,0.40081146,0.38587835,0.10041257,0.02120448,0.18191676,0.0113178585,0.27944636,0.5523149,0.092879154,0.0013593113,0.000908723,0.00043893376,0.007497858,0.055319358,0.31462786,0.029934408,0.0023508293,0.00059577,0.10363618,0.0005114217,0.0084332,0.00015214138,1.957177e-05,0.013165113,0.027392412,0.042066384,0.190803,0.076416135,0.001192012,0.01539666,0.058848348,0.02993348,0.039473686,0.002816191,0.18962026,0.20045173,0.20444205,0.040474348,0.00590943,0.23967117,0.33182076,0.00011115434,0.09818028,0.15121055,0.0028907456,0.17307204,0.42236024,0.0071668727,0.0044232784,0.1277007,0.0007855459,0.0015317639,0.17338547,0.022577025,0.0045627374,0.045130514,0.123143926,0.1538942,0.00071437075,0.66323096,0.0002898798,0.23024,0.0029438792,0.0019279856,0.24303827,0.18509723,0.011761988,0.020452207,0.1549595,0.014748757,0.24986659,0.022759043,0.0007811767,0.00064552575,0.017069072,0.2751297,0.010709132,0.05508713,0.1251715,0.0003468609,0.2408722,0.018296918,0.013519291,0.004756871,0.021526419,0.13107263,0.0003502547,0.010045007,0.01684361,0.022181146,0.011307566,0.01594409,0.32512796,0.0,0.414006,9.848335e-05,0.45494065,0.3914094,0.0027806822,0.02160248,0.0027839437,0.060521334,0.00092444743,0.0013886859,4.1408897e-05,0.015516764,0.0017989656,0.22060163,0.099999994,0.12578507,0.00012208242,0.015759712,0.19707043,0.00014231229,0.010716679,0.015186915,0.0053259144,0.21083704,0.0,0.108946875,0.37220177,0.16603307,0.07145438,0.02905028,0.47781327,0.021888103,0.0,0.00026140374,0.3410176,0.001071271,0.0019687049,0.00091977516,0.0012943294,0.00485594,0.23941875,0.09410044,0.38916823,0.002429761,0.0031036625,0.13422455,0.33046433,0.125,0.06128588,0.082447074,0.001953125,0.037037037,0.040543914,0.13164638,0.082942285,0.056559693,0.0014907573,0.009677419,0.13414198,0.35366932,0.12996632,0.008923397,0.05396392,0.028324101,0.022779794,0.02482353,0.11096076,0.0016748301,0.0013045098,0.006412415
0.069168046,0.47622907,0.061083425,0.13797049,0.13089442,0.23829755,0.12270195,0.04261969,0.016138528,0.013462104,0.053085603,0.15564953,0.045360375,0.46592194,0.0012602395,0.11838538,0.3094397,0.10899553,0.03386947,0.16238163,0.1644997,0.19054979,0.10197253,0.16306584,0.0009920635,0.12575348,0.007455604,0.0038705305,0.21320996,0.0069117644,0.013580807,0.1679981,8.099882e-06,0.07397018,0.003680018,0.055366695,0.123334326,0.20563103,0.08880621,0.03840711,0.057642575,0.1469432,0.015729906,0.056703243,0.046242252,0.08350455,0.0018124151,0.068025455,0.050216664,0.015209941,0.2404092,0.07795257,0.03905784,0.0065034125,0.000297885,0.21917993,0.00034094782,0.011984021,0.0007987423,7.828708e-05,0.021393308,0.03478907,0.040195704,0.091798216,0.31994352,0.059753813,0.0049582464,0.025618242,0.20288248,0.015789475,0.007061494,0.19886076,0.07284021,0.06972026,0.05484661,0.0043543167,0.1620995,0.10937795,0.00016673151,0.23688108,0.06564111,0.00083158433,0.08840248,0.15113871,0.0111484695,0.010314131,0.14373437,0.0024688586,0.0066913897,0.06844029,0.12860171,0.009125475,0.29892454,0.06619151,0.17659308,0.0014287415,0.14523987,0.0001449399,0.10116488,0.0023965463,0.0004073209,0.05139235,0.1640946,0.03810233,0.07567768,0.09215244,0.03176985,0.0073372466,0.0072569023,0.0052807545,0.1105947,0.0424397,0.5133124,0.018166404,0.25585535,0.00013066511,0.0006937218,0.20867139,0.045170516,0.01982473,0.013742072,0.023483366,0.06283069,0.043314833,0.019747764,0.01888526,0.021256931,0.018092105,0.057376884,0.15017468,0.00028713417,0.18574704,0.00029545007,0.31115198,0.18085438,0.0026480884,0.09455794,0.19519243,0.067787565,0.0056307255,0.026165767,9.109957e-05,0.8492657,0.0056217676,0.08021878,0.11820041,0.0648205,0.018545037,0.12791395,0.082277164,0.0009297736,0.0034233832,0.0070093456,0.0062798094,0.046357036,0.00041655096,0.43783784,0.15372626,0.17959519,0.1619994,0.09449321,0.14767483,0.037613466,0.0039968025,0.00418246,0.033237025,0.033587497,0.47616407,0.0030659172,0.0013103088,0.006042948,0.05297686,0.49098,0.19566154,0.0037980357,0.08938548,0.2142083,0.25287256,0.098958336,0.0057979333,0.031690072,0.004185268,0.01058201,0.01341068,0.09961563,0.6779781,0.045493666,0.0,0.023387097,0.027827326,0.1298261,0.07239057,0.07300962,0.03198456,0.09896495,0.045229446,0.06929412,0.090856366,0.0040374817,0.0023294818,0.017123943
0.0019808365,0.0025282735,0.0006429834,0.22253306,0.13520657,0.2383777,0.002924791,0.13922432,0.051064458,0.17017843,0.0,0.01062419,0.0055610077,0.053647038,0.008695653,0.025755597,0.0020191823,0.20817952,0.00022729617,0.0020631645,0.0023087896,0.16129388,0.00052835507,0.10288066,0.0,0.043323338,0.0006191856,0.058203105,0.0024350574,0.0089705875,0.015693376,0.07617689,2.186968e-05,0.101867504,0.00021053739,0.0008149295,0.104086466,0.0011065346,0.15205435,0.0027903453,0.002576853,0.082011655,0.004987531,0.025003005,0.05024834,0.05220239,0.008608972,0.0031124682,0.001247496,0.034490146,0.0048825853,0.07654379,0.21234347,0.2213363,0.000893655,0.027717045,0.0010228434,0.12782957,0.054238405,0.0014287392,0.0685683,0.021588335,0.012343311,0.054735757,0.102934256,0.0001654721,0.036012527,0.00039852684,0.024390243,0.038157895,0.0001681308,0.14405064,0.14520986,0.14415924,0.0018045888,0.00043543166,0.09443508,0.22802041,0.0006113489,0.0023275497,0.045188356,0.00031679403,0.15228643,0.08143547,0.004247036,0.0033811769,0.07755288,0.0005611043,0.0686069,0.06117994,0.0085443435,0.027376425,0.0009504867,0.025275523,0.061432738,0.0030360757,0.055472266,0.0001790434,0.08693612,0.005847744,0.10199315,0.1361218,0.26929048,0.0077899625,0.0007765518,0.13477626,0.0030440749,0.05242796,0.006132055,0.00056244724,0.0007423546,0.012556559,0.004298215,0.00028806098,0.0028105676,0.00015907057,0.014915019,0.077586204,0.005595262,0.0012824624,0.04334038,0.0039138943,0.11477874,0.00014237995,0.008932698,0.010718661,0.006469501,0.0060649673,0.007007812,0.18108702,0.0012589729,0.113776684,0.0,0.07624143,0.15894917,0.00013259384,0.0010763567,0.14924154,0.007174262,0.0013446509,0.0,0.00013250847,0.0019395954,0.30649877,0.06927986,0.011247443,0.030759795,2.8725273e-05,0.004182385,0.08175774,0.0022200716,0.11468334,0.0035046728,0.00031796502,0.16653545,0.0,0.11081081,0.08996882,0.1290455,0.013188799,0.011332802,0.14341497,0.012161181,0.0,0.042870212,0.14948463,0.017476423,0.0072769164,0.00030659174,0.05020187,0.016726017,0.11519469,0.047781568,0.068524644,0.0031537807,0.0,0.22364737,0.118431814,0.0017361111,0.0007807119,0.00037213313,0.00027901787,0.007936507,0.0067365267,0.039077513,0.1053791,0.0056559695,0.009838998,0.0008064516,0.039511237,0.19702327,0.15858585,0.0,0.0031135534,0.0013213396,0.008253548,0.054,0.114247054,0.012639878,0.0,0.008018109
0.013658558,0.714672,0.040990192,0.030900305,0.026568368,0.03655018,0.21295264,0.0071032816,0.0013244384,0.001166009,0.1128069,0.083416834,0.028186675,0.06942734,0.00063011976,0.01606587,0.09944473,0.014280162,7.264104e-05,0.505634,0.121183306,0.048244648,0.14054245,0.066872425,0.0009920635,0.031000385,0.005770607,0.0014756398,0.25021362,0.010294117,0.0037724462,0.066999525,1.6199763e-06,0.017714417,0.0007149499,0.09504406,0.01095647,0.24638839,0.014881916,0.048053734,0.021738423,0.048122544,0.017072704,0.0056668897,0.010912519,0.015699241,0.00090620754,0.018509252,0.5741914,0.0052485005,0.14152855,0.08030054,0.010852713,0.0019497086,0.0014894251,0.018803189,0.0005114217,0.023524191,0.00027892587,9.785885e-05,0.0038398246,0.010050962,0.011895626,0.020247083,0.038914174,0.0037844083,0.01565762,0.22717203,0.15299335,0.015789475,0.00092471944,0.05924051,0.012892905,0.029526591,0.68613046,0.0038566808,0.05775717,0.014369445,0.00011115434,0.9810622,0.015820295,0.00015839702,0.02655468,0.058661144,0.019111661,0.001194203,0.0114851035,0.0007855459,0.0015317639,0.032087736,0.06486217,0.0045627374,0.17000687,0.016564377,0.034777176,0.00011906179,0.08302099,3.4103505e-05,0.022007661,0.0006916687,0.0004073209,0.046071995,0.016710803,0.012472499,0.028732415,0.02217501,0.04544675,0.0018676626,0.0009774157,0.38615128,0.32991207,0.013611115,0.11828336,0.029328596,0.11457748,0.00016475166,0.0027748873,0.1239858,0.007841536,0.002297745,0.005285412,0.0704501,0.03661616,0.0012614864,0.010643942,0.016537363,0.022181146,0.016344571,0.01959505,0.07214234,0.00015461071,0.019050978,0.0004924168,0.037619125,0.03609292,0.00031443682,0.1971778,0.0038384679,0.35400382,0.0015967729,7.308873e-05,0.00011180402,0.09697977,0.0047222846,0.021877848,0.04151329,0.0055209883,0.00025996374,0.1695096,0.028932057,0.00084438623,0.0020837984,0.009345794,0.0023052464,0.0068660895,0.00013885032,0.2304287,0.030320205,0.07376965,0.034658235,0.056344774,0.054313097,0.0017315338,0.040767387,0.0014377206,0.009487511,0.007414876,0.12273052,0.012365866,9.0549795e-05,0.004640121,0.022714447,0.46708924,0.03261026,8.5900625e-05,0.20918685,0.0377563,0.08387486,0.26909724,0.007588978,0.0040249135,0.00027901787,0.055555552,0.027008485,0.023382448,0.01335345,0.02496004,0.0,0.010483871,0.010078487,0.012820512,0.06228956,0.14346969,0.1749968,0.0040826006,0.07989435,0.004235294,0.015658226,0.0009314893,0.0007454342,0.0043301927
0.020476323,0.026673466,0.03520334,0.004704985,0.0043121437,0.002484771,0.057938717,0.0036937064,0.10389483,0.23375537,0.00398142,0.1422551,0.024806455,0.07783049,0.060113426,0.008484787,0.029278144,0.010880124,0.013026179,0.03552346,0.086113475,0.0038087878,0.03628038,0.0025720163,0.0,0.006770199,0.19100353,0.02165078,0.033080027,0.099852934,0.08510639,0.06894912,0.00046007326,0.0037273287,0.095130004,0.046353966,0.004293752,0.0435237,0.005580718,0.018794969,0.02865646,0.0018977902,0.39324766,0.0016485497,0.0013776602,0.0027931167,0.04576348,0.00082042604,0.042206947,0.7237575,0.072474845,0.011270251,0.09045915,0.5517314,0.011617515,0.0017154968,0.0016195022,0.039502885,0.043182798,0.00029357654,0.06966539,0.08295583,0.0011352007,0.0006863418,0.0,0.000903968,0.035751566,0.023224737,0.22838137,0.2526316,0.16148964,0.004050633,0.008281574,0.0009375961,0.014887858,0.048021894,0.004005059,0.007373795,0.01572834,0.04073212,0.006118346,0.118956156,0.00220582,0.003910743,0.07936648,0.0526292,0.0028428475,0.03736954,0.08868107,0.000939277,0.092428595,0.06387833,0.03288332,0.0016498383,0.009162849,0.031789497,0.008245877,0.00025577628,0.007583457,0.13332629,0.03223266,0.0025469775,0.0028307915,0.038855646,0.026050603,0.0022573364,0.05354999,0.035618994,0.00036584833,0.0025310128,0.0039054307,0.040722985,0.058943804,0.0039173546,0.14825745,0.00019031657,0.0010405828,0.0050709937,0.3515622,0.5075345,0.21141648,0.09784736,0.0025252525,0.016370848,0.1658025,0.15649246,0.06746765,0.18102385,0.020149736,0.016248275,0.0005963556,0.0026459694,0.0003939334,0.014044475,0.0028843153,0.120679334,0.05619659,0.3684455,0.021394014,0.06787685,0.01154802,0.00029814406,0.044333607,0.030357545,0.006381039,0.03333333,0.0039727753,0.009281136,0.039324403,0.0023374194,0.10919148,0.026940538,0.094626166,0.002464229,0.002405318,0.010552624,0.07926375,0.0018418815,0.0019521217,0.27693465,0.1066241,0.0028399006,0.19352987,0.0007993605,0.009279832,0.0013524313,0.0024786273,0.07699824,0.0005109862,0.19806436,0.15528218,0.0011286682,0.08971234,0.0076138484,0.19614798,0.0018621974,0.001083913,0.011748504,0.06423611,0.036119405,0.004984625,0.03683036,0.16402116,0.34462324,0.005765535,0.32908335,0.32841507,0.0029815147,0.35887095,0.0057081697,0.0044208663,0.01077441,0.03024684,0.010389255,0.4203893,0.035160117,0.16141178,0.010052194,0.046515863,0.20499441,0.01643505
